Date,Product_ID,Product_Name,Category,Base_Price,Discounted_Price,Units_Sold,Revenue,Discount (%),Rating
2023-03-21,P1012,Programming Book,Books & Learning,39.95,37.95,137,5199.15,5,4.0
2023-03-22,P1001,Wireless Headphones,Electronics,59.99,53.99,136,7342.64,10,3.9
2023-03-22,P1002,Bluetooth Speaker,Electronics,45.99,41.39,49,2028.11,10,3.7
2023-03-22,P1003,Smartwatch,Electronics,149.99,142.49,43,6127.07,5,3.8
2023-03-22,P1004,Yoga Mat,Fitness,25.0,25.0,162,4050.0,0,4.9
2023-03-22,P1005,Resistance Bands,Fitness,19.99,16.99,47,798.53,15,4.8
2023-03-22,P1006,Ceramic Mug,Home & Kitchen,12.99,11.69,109,1274.21,10,3.6
2023-03-22,P1007,Non-stick Pan,Home & Kitchen,34.99,34.99,146,5108.54,0,4.1
2023-03-22,P1008,Notebook Set,Office & Stationery,10.99,9.89,104,1028.56,10,4.6
2023-03-22,P1009,Backpack,Fashion & Accessories,49.99,42.49,92,3909.08,15,4.1
2023-03-22,P1010,Running Shoes,Fashion & Accessories,89.99,85.49,156,13336.44,5,4.6
2023-03-22,P1011,Moisturizer,Beauty & Personal Care,22.49,21.37,169,3611.53,5,3.7
2023-03-22,P1012,Programming Book,Books & Learning,39.95,39.95,134,5353.3,0,3.8
2023-03-23,P1001,Wireless Headphones,Electronics,59.99,59.99,118,7078.82,0,4.9
2023-03-23,P1002,Bluetooth Speaker,Electronics,45.99,39.09,30,1172.7,15,4.8
2023-03-23,P1003,Smartwatch,Electronics,149.99,149.99,108,16198.92,0,3.8
2023-03-23,P1004,Yoga Mat,Fitness,25.0,21.25,90,1912.5,15,4.2
2023-03-23,P1005,Resistance Bands,Fitness,19.99,18.99,45,854.55,5,4.6
2023-03-23,P1006,Ceramic Mug,Home & Kitchen,12.99,12.99,53,688.47,0,4.9
2023-03-23,P1007,Non-stick Pan,Home & Kitchen,34.99,29.74,163,4847.62,15,4.6
2023-03-23,P1008,Notebook Set,Office & Stationery,10.99,9.34,125,1167.5,15,5.0
2023-03-23,P1009,Backpack,Fashion & Accessories,49.99,49.99,51,2549.49,0,4.3
2023-03-23,P1010,Running Shoes,Fashion & Accessories,89.99,89.99,130,11698.7,0,4.4
2023-03-23,P1011,Moisturizer,Beauty & Personal Care,22.49,19.12,45,860.4,15,4.5
2023-03-23,P1012,Programming Book,Books & Learning,39.95,37.95,63,2390.85,5,3.9
2023-03-24,P1001,Wireless Headphones,Electronics,59.99,50.99,110,5608.9,15,4.6
2023-03-24,P1002,Bluetooth Speaker,Electronics,45.99,41.39,113,4677.07,10,4.2
2023-03-24,P1003,Smartwatch,Electronics,149.99,149.99,89,13349.11,0,4.9
2023-03-24,P1004,Yoga Mat,Fitness,25.0,25.0,64,1600.0,0,3.7
2023-03-24,P1005,Resistance Bands,Fitness,19.99,16.99,72,1223.28,15,4.2
2023-03-24,P1006,Ceramic Mug,Home & Kitchen,12.99,12.99,134,1740.66,0,4.3
2023-03-24,P1007,Non-stick Pan,Home & Kitchen,34.99,29.74,83,2468.42,15,4.0
2023-03-24,P1008,Notebook Set,Office & Stationery,10.99,10.99,97,1066.03,0,3.6
2023-03-24,P1009,Backpack,Fashion & Accessories,49.99,49.99,107,5348.93,0,3.8
2023-03-24,P1010,Running Shoes,Fashion & Accessories,89.99,85.49,113,9660.37,5,3.6
2023-03-24,P1011,Moisturizer,Beauty & Personal Care,22.49,20.24,93,1882.32,10,4.1
2023-03-24,P1012,Programming Book,Books & Learning,39.95,35.96,42,1510.32,10,3.9
2023-03-25,P1001,Wireless Headphones,Electronics,59.99,59.99,74,4439.26,0,4.9
2023-03-25,P1002,Bluetooth Speaker,Electronics,45.99,43.69,145,6335.05,5,3.6
2023-03-25,P1003,Smartwatch,Electronics,149.99,142.49,56,7979.44,5,3.7
2023-03-25,P1004,Yoga Mat,Fitness,25.0,23.75,45,1068.75,5,3.7
2023-03-25,P1005,Resistance Bands,Fitness,19.99,17.99,132,2374.68,10,4.5
2023-03-25,P1006,Ceramic Mug,Home & Kitchen,12.99,11.69,51,596.19,10,4.9
2023-03-25,P1007,Non-stick Pan,Home & Kitchen,34.99,34.99,49,1714.51,0,5.0
2023-03-25,P1008,Notebook Set,Office & Stationery,10.99,9.34,80,747.2,15,4.7
2023-03-25,P1009,Backpack,Fashion & Accessories,49.99,44.99,53,2384.47,10,3.7
2023-03-25,P1010,Running Shoes,Fashion & Accessories,89.99,89.99,148,13318.52,0,3.8
2023-03-25,P1011,Moisturizer,Beauty & Personal Care,22.49,19.12,176,3365.12,15,4.7
2023-03-25,P1012,Programming Book,Books & Learning,39.95,33.96,131,4448.76,15,3.5
2023-03-26,P1001,Wireless Headphones,Electronics,59.99,56.99,139,7921.61,5,4.0
2023-03-26,P1002,Bluetooth Speaker,Electronics,45.99,41.39,77,3187.03,10,3.9
2023-03-26,P1003,Smartwatch,Electronics,149.99,149.99,68,10199.32,0,4.4
2023-03-26,P1004,Yoga Mat,Fitness,25.0,22.5,92,2070.0,10,4.2
2023-03-26,P1005,Resistance Bands,Fitness,19.99,16.99,170,2888.3,15,3.6
2023-03-26,P1006,Ceramic Mug,Home & Kitchen,12.99,11.04,101,1115.04,15,3.7
2023-03-26,P1007,Non-stick Pan,Home & Kitchen,34.99,33.24,81,2692.44,5,4.4
2023-03-26,P1008,Notebook Set,Office & Stationery,10.99,10.99,169,1857.31,0,5.0
2023-03-26,P1009,Backpack,Fashion & Accessories,49.99,42.49,121,5141.29,15,4.3
2023-03-26,P1010,Running Shoes,Fashion & Accessories,89.99,80.99,154,12472.46,10,4.9
2023-03-26,P1011,Moisturizer,Beauty & Personal Care,22.49,20.24,158,3197.92,10,4.1
2023-03-26,P1012,Programming Book,Books & Learning,39.95,39.95,76,3036.2,0,4.0
2023-03-27,P1001,Wireless Headphones,Electronics,59.99,59.99,86,5159.14,0,4.8
2023-03-27,P1002,Bluetooth Speaker,Electronics,45.99,45.99,101,4644.99,0,4.7
2023-03-27,P1003,Smartwatch,Electronics,149.99,134.99,150,20248.5,10,4.7
2023-03-27,P1004,Yoga Mat,Fitness,25.0,23.75,89,2113.75,5,3.7
2023-03-27,P1005,Resistance Bands,Fitness,19.99,17.99,91,1637.09,10,4.3
2023-03-27,P1006,Ceramic Mug,Home & Kitchen,12.99,12.34,44,542.96,5,4.4
2023-03-27,P1007,Non-stick Pan,Home & Kitchen,34.99,31.49,129,4062.21,10,4.9
2023-03-27,P1008,Notebook Set,Office & Stationery,10.99,10.44,74,772.56,5,3.9
2023-03-27,P1009,Backpack,Fashion & Accessories,49.99,44.99,111,4993.89,10,4.9
2023-03-27,P1010,Running Shoes,Fashion & Accessories,89.99,80.99,37,2996.63,10,4.9
2023-03-27,P1011,Moisturizer,Beauty & Personal Care,22.49,21.37,174,3718.38,5,4.3
2023-03-27,P1012,Programming Book,Books & Learning,39.95,33.96,78,2648.88,15,4.3
2023-03-28,P1001,Wireless Headphones,Electronics,59.99,50.99,74,3773.26,15,3.6
2023-03-28,P1002,Bluetooth Speaker,Electronics,45.99,43.69,44,1922.36,5,4.4
2023-03-28,P1003,Smartwatch,Electronics,149.99,127.49,35,4462.15,15,3.5
2023-03-28,P1004,Yoga Mat,Fitness,25.0,23.75,81,1923.75,5,4.0
2023-03-28,P1005,Resistance Bands,Fitness,19.99,17.99,75,1349.25,10,3.6
2023-03-28,P1006,Ceramic Mug,Home & Kitchen,12.99,12.34,67,826.78,5,4.7
2023-03-28,P1007,Non-stick Pan,Home & Kitchen,34.99,31.49,164,5164.36,10,4.9
2023-03-28,P1008,Notebook Set,Office & Stationery,10.99,9.34,125,1167.5,15,4.4
2023-03-28,P1009,Backpack,Fashion & Accessories,49.99,44.99,116,5218.84,10,4.0
2023-03-28,P1010,Running Shoes,Fashion & Accessories,89.99,76.49,70,5354.3,15,4.7
2023-03-28,P1011,Moisturizer,Beauty & Personal Care,22.49,20.24,154,3116.96,10,3.8
2023-03-28,P1012,Programming Book,Books & Learning,39.95,35.96,173,6221.08,10,3.8
2023-03-29,P1001,Wireless Headphones,Electronics,59.99,56.99,180,10258.2,5,4.1
2023-03-29,P1002,Bluetooth Speaker,Electronics,45.99,43.69,105,4587.45,5,3.8
2023-03-29,P1003,Smartwatch,Electronics,149.99,127.49,30,3824.7,15,4.8
2023-03-29,P1004,Yoga Mat,Fitness,25.0,25.0,175,4375.0,0,3.8
2023-03-29,P1005,Resistance Bands,Fitness,19.99,18.99,111,2107.89,5,4.5
2023-03-29,P1006,Ceramic Mug,Home & Kitchen,12.99,11.04,56,618.24,15,3.7
2023-03-29,P1007,Non-stick Pan,Home & Kitchen,34.99,33.24,49,1628.76,5,4.0
2023-03-29,P1008,Notebook Set,Office & Stationery,10.99,10.44,111,1158.84,5,4.5
2023-03-29,P1009,Backpack,Fashion & Accessories,49.99,44.99,52,2339.48,10,4.2
2023-03-29,P1010,Running Shoes,Fashion & Accessories,89.99,85.49,97,8292.53,5,3.9
2023-03-29,P1011,Moisturizer,Beauty & Personal Care,22.49,20.24,47,951.28,10,3.9
2023-03-29,P1012,Programming Book,Books & Learning,39.95,39.95,57,2277.15,0,3.6
2023-03-30,P1001,Wireless Headphones,Electronics,59.99,50.99,142,7240.58,15,5.0
2023-03-30,P1002,Bluetooth Speaker,Electronics,45.99,39.09,135,5277.15,15,4.8
2023-03-30,P1003,Smartwatch,Electronics,149.99,127.49,119,15171.31,15,3.7
2023-03-30,P1004,Yoga Mat,Fitness,25.0,23.75,152,3610.0,5,3.7
2023-03-30,P1005,Resistance Bands,Fitness,19.99,19.99,48,959.52,0,3.9
2023-03-30,P1006,Ceramic Mug,Home & Kitchen,12.99,11.69,111,1297.59,10,4.9
2023-03-30,P1007,Non-stick Pan,Home & Kitchen,34.99,31.49,48,1511.52,10,3.8
2023-03-30,P1008,Notebook Set,Office & Stationery,10.99,10.44,126,1315.44,5,4.6
2023-03-30,P1009,Backpack,Fashion & Accessories,49.99,49.99,170,8498.3,0,4.0
2023-03-30,P1010,Running Shoes,Fashion & Accessories,89.99,89.99,153,13768.47,0,4.1
2023-03-30,P1011,Moisturizer,Beauty & Personal Care,22.49,19.12,72,1376.64,15,3.7
2023-03-30,P1012,Programming Book,Books & Learning,39.95,35.96,55,1977.8,10,3.8
2023-03-31,P1001,Wireless Headphones,Electronics,59.99,50.99,78,3977.22,15,4.5
2023-03-31,P1002,Bluetooth Speaker,Electronics,45.99,41.39,168,6953.52,10,4.5
2023-03-31,P1003,Smartwatch,Electronics,149.99,142.49,106,15103.94,5,3.6
2023-03-31,P1004,Yoga Mat,Fitness,25.0,21.25,130,2762.5,15,3.7
2023-03-31,P1005,Resistance Bands,Fitness,19.99,19.99,122,2438.78,0,4.1
2023-03-31,P1006,Ceramic Mug,Home & Kitchen,12.99,11.04,105,1159.2,15,3.8
2023-03-31,P1007,Non-stick Pan,Home & Kitchen,34.99,33.24,36,1196.64,5,3.8
2023-03-31,P1008,Notebook Set,Office & Stationery,10.99,10.99,104,1142.96,0,4.2
2023-03-31,P1009,Backpack,Fashion & Accessories,49.99,44.99,59,2654.41,10,4.7
2023-03-31,P1010,Running Shoes,Fashion & Accessories,89.99,76.49,150,11473.5,15,4.8
2023-03-31,P1011,Moisturizer,Beauty & Personal Care,22.49,22.49,97,2181.53,0,4.5
2023-03-31,P1012,Programming Book,Books & Learning,39.95,37.95,129,4895.55,5,4.1
2023-04-01,P1001,Wireless Headphones,Electronics,59.99,53.99,127,6856.73,10,3.8
2023-04-01,P1002,Bluetooth Speaker,Electronics,45.99,41.39,41,1696.99,10,4.2
2023-04-01,P1003,Smartwatch,Electronics,149.99,142.49,97,13821.53,5,4.8
2023-04-01,P1004,Yoga Mat,Fitness,25.0,25.0,174,4350.0,0,3.7
2023-04-01,P1005,Resistance Bands,Fitness,19.99,19.99,54,1079.46,0,4.5
2023-04-01,P1006,Ceramic Mug,Home & Kitchen,12.99,11.04,168,1854.72,15,5.0
2023-04-01,P1007,Non-stick Pan,Home & Kitchen,34.99,33.24,180,5983.2,5,4.3
2023-04-01,P1008,Notebook Set,Office & Stationery,10.99,9.34,129,1204.86,15,4.9
2023-04-01,P1009,Backpack,Fashion & Accessories,49.99,47.49,151,7170.99,5,4.2
2023-04-01,P1010,Running Shoes,Fashion & Accessories,89.99,76.49,50,3824.5,15,4.9
2023-04-01,P1011,Moisturizer,Beauty & Personal Care,22.49,21.37,38,812.06,5,3.7
2023-04-01,P1012,Programming Book,Books & Learning,39.95,37.95,144,5464.8,5,4.9
2023-04-02,P1001,Wireless Headphones,Electronics,59.99,56.99,72,4103.28,5,4.7
2023-04-02,P1002,Bluetooth Speaker,Electronics,45.99,45.99,62,2851.38,0,4.1
2023-04-02,P1003,Smartwatch,Electronics,149.99,142.49,141,20091.09,5,5.0
2023-04-02,P1004,Yoga Mat,Fitness,25.0,22.5,67,1507.5,10,4.0
2023-04-02,P1005,Resistance Bands,Fitness,19.99,19.99,47,939.53,0,4.1
2023-04-02,P1006,Ceramic Mug,Home & Kitchen,12.99,11.69,131,1531.39,10,4.8
2023-04-02,P1007,Non-stick Pan,Home & Kitchen,34.99,29.74,163,4847.62,15,4.9
2023-04-02,P1008,Notebook Set,Office & Stationery,10.99,9.34,33,308.22,15,3.7
2023-04-02,P1009,Backpack,Fashion & Accessories,49.99,47.49,68,3229.32,5,4.3
2023-04-02,P1010,Running Shoes,Fashion & Accessories,89.99,89.99,179,16108.21,0,4.9
2023-04-02,P1011,Moisturizer,Beauty & Personal Care,22.49,22.49,174,3913.26,0,4.7
2023-04-02,P1012,Programming Book,Books & Learning,39.95,35.96,167,6005.32,10,4.8
2023-04-03,P1001,Wireless Headphones,Electronics,59.99,50.99,97,4946.03,15,4.5
2023-04-03,P1002,Bluetooth Speaker,Electronics,45.99,39.09,176,6879.84,15,3.6
2023-04-03,P1003,Smartwatch,Electronics,149.99,127.49,100,12749.0,15,3.7
2023-04-03,P1004,Yoga Mat,Fitness,25.0,25.0,132,3300.0,0,4.1
2023-04-03,P1005,Resistance Bands,Fitness,19.99,18.99,114,2164.86,5,3.6
2023-04-03,P1006,Ceramic Mug,Home & Kitchen,12.99,11.69,151,1765.19,10,4.8
2023-04-03,P1007,Non-stick Pan,Home & Kitchen,34.99,31.49,35,1102.15,10,4.7
2023-04-03,P1008,Notebook Set,Office & Stationery,10.99,9.89,107,1058.23,10,3.9
2023-04-03,P1009,Backpack,Fashion & Accessories,49.99,49.99,155,7748.45,0,5.0
2023-04-03,P1010,Running Shoes,Fashion & Accessories,89.99,85.49,88,7523.12,5,4.0
2023-04-03,P1011,Moisturizer,Beauty & Personal Care,22.49,20.24,143,2894.32,10,3.9
2023-04-03,P1012,Programming Book,Books & Learning,39.95,39.95,136,5433.2,0,3.8
2023-04-04,P1001,Wireless Headphones,Electronics,59.99,50.99,84,4283.16,15,4.6
2023-04-04,P1002,Bluetooth Speaker,Electronics,45.99,41.39,162,6705.18,10,4.7
2023-04-04,P1003,Smartwatch,Electronics,149.99,142.49,161,22940.89,5,3.6
2023-04-04,P1004,Yoga Mat,Fitness,25.0,21.25,159,3378.75,15,3.7
2023-04-04,P1005,Resistance Bands,Fitness,19.99,19.99,164,3278.36,0,3.8
2023-04-04,P1006,Ceramic Mug,Home & Kitchen,12.99,12.99,81,1052.19,0,3.9
2023-04-04,P1007,Non-stick Pan,Home & Kitchen,34.99,34.99,146,5108.54,0,4.9
2023-04-04,P1008,Notebook Set,Office & Stationery,10.99,9.89,80,791.2,10,4.1
2023-04-04,P1009,Backpack,Fashion & Accessories,49.99,42.49,148,6288.52,15,4.5
2023-04-04,P1010,Running Shoes,Fashion & Accessories,89.99,89.99,61,5489.39,0,3.9
2023-04-04,P1011,Moisturizer,Beauty & Personal Care,22.49,19.12,155,2963.6,15,3.8
2023-04-04,P1012,Programming Book,Books & Learning,39.95,35.96,151,5429.96,10,4.0
2023-04-05,P1001,Wireless Headphones,Electronics,59.99,59.99,96,5759.04,0,3.9
2023-04-05,P1002,Bluetooth Speaker,Electronics,45.99,45.99,128,5886.72,0,3.7
2023-04-05,P1003,Smartwatch,Electronics,149.99,142.49,176,25078.24,5,4.8
2023-04-05,P1004,Yoga Mat,Fitness,25.0,23.75,87,2066.25,5,3.9
2023-04-05,P1005,Resistance Bands,Fitness,19.99,19.99,134,2678.66,0,4.8
2023-04-05,P1006,Ceramic Mug,Home & Kitchen,12.99,11.04,32,353.28,15,4.9
2023-04-05,P1007,Non-stick Pan,Home & Kitchen,34.99,34.99,74,2589.26,0,3.8
2023-04-05,P1008,Notebook Set,Office & Stationery,10.99,9.89,108,1068.12,10,4.1
2023-04-05,P1009,Backpack,Fashion & Accessories,49.99,44.99,126,5668.74,10,4.2
2023-04-05,P1010,Running Shoes,Fashion & Accessories,89.99,76.49,85,6501.65,15,4.0
2023-04-05,P1011,Moisturizer,Beauty & Personal Care,22.49,19.12,163,3116.56,15,4.4
2023-04-05,P1012,Programming Book,Books & Learning,39.95,35.96,31,1114.76,10,4.3
2023-04-06,P1001,Wireless Headphones,Electronics,59.99,53.99,102,5506.98,10,4.5
2023-04-06,P1002,Bluetooth Speaker,Electronics,45.99,45.99,153,7036.47,0,4.0
2023-04-06,P1003,Smartwatch,Electronics,149.99,134.99,100,13499.0,10,4.8
2023-04-06,P1004,Yoga Mat,Fitness,25.0,22.5,96,2160.0,10,3.8
2023-04-06,P1005,Resistance Bands,Fitness,19.99,18.99,162,3076.38,5,4.8
2023-04-06,P1006,Ceramic Mug,Home & Kitchen,12.99,11.69,133,1554.77,10,4.5
2023-04-06,P1007,Non-stick Pan,Home & Kitchen,34.99,29.74,36,1070.64,15,5.0
2023-04-06,P1008,Notebook Set,Office & Stationery,10.99,9.34,96,896.64,15,4.1
2023-04-06,P1009,Backpack,Fashion & Accessories,49.99,47.49,39,1852.11,5,4.0
2023-04-06,P1010,Running Shoes,Fashion & Accessories,89.99,76.49,86,6578.14,15,4.9
2023-04-06,P1011,Moisturizer,Beauty & Personal Care,22.49,20.24,121,2449.04,10,4.8
2023-04-06,P1012,Programming Book,Books & Learning,39.95,37.95,172,6527.4,5,3.9
2023-04-07,P1001,Wireless Headphones,Electronics,59.99,56.99,150,8548.5,5,4.6
2023-04-07,P1002,Bluetooth Speaker,Electronics,45.99,43.69,173,7558.37,5,4.9
2023-04-07,P1003,Smartwatch,Electronics,149.99,149.99,115,17248.85,0,3.8
2023-04-07,P1004,Yoga Mat,Fitness,25.0,22.5,87,1957.5,10,4.1
2023-04-07,P1005,Resistance Bands,Fitness,19.99,17.99,114,2050.86,10,3.9
2023-04-07,P1006,Ceramic Mug,Home & Kitchen,12.99,11.04,105,1159.2,15,4.8
2023-04-07,P1007,Non-stick Pan,Home & Kitchen,34.99,34.99,150,5248.5,0,4.8
2023-04-07,P1008,Notebook Set,Office & Stationery,10.99,10.99,179,1967.21,0,4.2
2023-04-07,P1009,Backpack,Fashion & Accessories,49.99,49.99,79,3949.21,0,4.8
2023-04-07,P1010,Running Shoes,Fashion & Accessories,89.99,80.99,127,10285.73,10,4.1
2023-04-07,P1011,Moisturizer,Beauty & Personal Care,22.49,21.37,68,1453.16,5,5.0
2023-04-07,P1012,Programming Book,Books & Learning,39.95,33.96,117,3973.32,15,5.0
2023-04-08,P1001,Wireless Headphones,Electronics,59.99,56.99,147,8377.53,5,4.0
2023-04-08,P1002,Bluetooth Speaker,Electronics,45.99,45.99,76,3495.24,0,4.2
2023-04-08,P1003,Smartwatch,Electronics,149.99,134.99,75,10124.25,10,4.5
2023-04-08,P1004,Yoga Mat,Fitness,25.0,21.25,31,658.75,15,3.9
2023-04-08,P1005,Resistance Bands,Fitness,19.99,18.99,73,1386.27,5,4.2
2023-04-08,P1006,Ceramic Mug,Home & Kitchen,12.99,12.34,52,641.68,5,4.4
2023-04-08,P1007,Non-stick Pan,Home & Kitchen,34.99,29.74,139,4133.86,15,4.1
2023-04-08,P1008,Notebook Set,Office & Stationery,10.99,9.34,152,1419.68,15,3.5
2023-04-08,P1009,Backpack,Fashion & Accessories,49.99,47.49,166,7883.34,5,4.6
2023-04-08,P1010,Running Shoes,Fashion & Accessories,89.99,80.99,33,2672.67,10,4.6
2023-04-08,P1011,Moisturizer,Beauty & Personal Care,22.49,21.37,165,3526.05,5,3.5
2023-04-08,P1012,Programming Book,Books & Learning,39.95,37.95,31,1176.45,5,3.8
2023-04-09,P1001,Wireless Headphones,Electronics,59.99,53.99,118,6370.82,10,3.7
2023-04-09,P1002,Bluetooth Speaker,Electronics,45.99,41.39,128,5297.92,10,3.8
2023-04-09,P1003,Smartwatch,Electronics,149.99,134.99,41,5534.59,10,4.9
2023-04-09,P1004,Yoga Mat,Fitness,25.0,22.5,146,3285.0,10,4.2
2023-04-09,P1005,Resistance Bands,Fitness,19.99,17.99,64,1151.36,10,5.0
2023-04-09,P1006,Ceramic Mug,Home & Kitchen,12.99,11.69,155,1811.95,10,4.6
2023-04-09,P1007,Non-stick Pan,Home & Kitchen,34.99,29.74,72,2141.28,15,3.5
2023-04-09,P1008,Notebook Set,Office & Stationery,10.99,10.44,87,908.28,5,3.8
2023-04-09,P1009,Backpack,Fashion & Accessories,49.99,47.49,35,1662.15,5,3.7
2023-04-09,P1010,Running Shoes,Fashion & Accessories,89.99,76.49,39,2983.11,15,4.8
2023-04-09,P1011,Moisturizer,Beauty & Personal Care,22.49,22.49,95,2136.55,0,4.4
2023-04-09,P1012,Programming Book,Books & Learning,39.95,39.95,42,1677.9,0,4.5
2023-04-10,P1001,Wireless Headphones,Electronics,59.99,59.99,35,2099.65,0,4.5
2023-04-10,P1002,Bluetooth Speaker,Electronics,45.99,39.09,136,5316.24,15,4.1
2023-04-10,P1003,Smartwatch,Electronics,149.99,134.99,170,22948.3,10,4.2
2023-04-10,P1004,Yoga Mat,Fitness,25.0,23.75,69,1638.75,5,4.5
2023-04-10,P1005,Resistance Bands,Fitness,19.99,17.99,32,575.68,10,4.1
2023-04-10,P1006,Ceramic Mug,Home & Kitchen,12.99,11.69,55,642.95,10,4.4
2023-04-10,P1007,Non-stick Pan,Home & Kitchen,34.99,29.74,65,1933.1,15,4.7
2023-04-10,P1008,Notebook Set,Office & Stationery,10.99,10.99,56,615.44,0,3.9
2023-04-10,P1009,Backpack,Fashion & Accessories,49.99,42.49,57,2421.93,15,3.8
2023-04-10,P1010,Running Shoes,Fashion & Accessories,89.99,80.99,81,6560.19,10,4.7
2023-04-10,P1011,Moisturizer,Beauty & Personal Care,22.49,20.24,81,1639.44,10,4.6
2023-04-10,P1012,Programming Book,Books & Learning,39.95,37.95,105,3984.75,5,3.6
